Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,BODY ACCESSORY,2,2,1,Part_SG_MAL_Body_A,Part_SG_MAL_Body,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,BODY ACCESSORY,2,2,1,Part_SG_MAL_Body_B,Part_SG_MAL_Body,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,BARREL,1,1,1,Part_SG_MAL_Barrel_BlindBandit_Epic,,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,BARREL ACCESSORY,2,2,1,Part_SG_MAL_Barrel_02_B,,"Part_SG_MAL_Barrel_01, Part_SG_MAL_Barrel_03, Part_SG_MAL_Barrel_ETech"
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,BARREL ACCESSORY,2,2,1,Part_SG_MAL_Barrel_02_C,,"Part_SG_MAL_Barrel_01, Part_SG_MAL_Barrel_03, Part_SG_MAL_Barrel_ETech"
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,GRIP,1,1,1,Part_SG_MAL_Grip_03,,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,STOCK,1,1,1,Part_SG_MAL_Stock_02,,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,MAGAZINE,1,1,1,Part_SG_MAL_Magazine_01,,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,SCOPE,1,1,1,Part_SG_MAL_Scope_02,,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,ELEMENTAL,1,1,1,Part_SG_MAL_Elemental_Primary_Corr,,
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,ELEMENTAL 2,1,1,1,Part_SG_MAL_Elemental_Secondary_Radiation,"Part_SG_MAL_Elemental_Primary_Corr, Part_SG_MAL_Elemental_Primary_Cryo, Part_SG_MAL_Elemental_Primary_Fire, Part_SG_MAL_Elemental_Primary_Shock",
Blind Bandit,,Named Weapon,Balance_SG_MAL_BlindBandit_Epic,MATERIAL,1,1,1,Part_SG_MAL_Material_BlindBandit,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BODY,1,1,1,Part_SG_MAL_Body,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BODY ACCESSORY,3,3,1,Part_SG_MAL_Body_A,Part_SG_MAL_Body,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BODY ACCESSORY,3,3,1,Part_SG_MAL_Body_B,Part_SG_MAL_Body,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BODY ACCESSORY,3,3,1,Part_SG_MAL_Body_C,Part_SG_MAL_Body,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BARREL,1,1,1,Part_SG_MAL_Barrel_BlindBandit,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BARREL ACCESSORY,2,3,1,Part_SG_MAL_Barrel_02_A,,"Part_SG_MAL_Barrel_01, Part_SG_MAL_Barrel_03, Part_SG_MAL_Barrel_ETech"
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BARREL ACCESSORY,2,3,1,Part_SG_MAL_Barrel_02_B,,"Part_SG_MAL_Barrel_01, Part_SG_MAL_Barrel_03, Part_SG_MAL_Barrel_ETech"
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,BARREL ACCESSORY,2,3,1,Part_SG_MAL_Barrel_02_C,,"Part_SG_MAL_Barrel_01, Part_SG_MAL_Barrel_03, Part_SG_MAL_Barrel_ETech"
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,GRIP,1,1,1,Part_SG_MAL_Grip_01,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,GRIP,1,1,1,Part_SG_MAL_Grip_02,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,GRIP,1,1,1,Part_SG_MAL_Grip_03,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,GRIP,1,1,1,Part_SG_MAL_Grip_04,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,GRIP,1,1,1,Part_SG_MAL_Grip_05,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,STOCK,1,1,1,Part_SG_MAL_Stock_01,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,STOCK,1,1,1,Part_SG_MAL_Stock_02,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,STOCK,1,1,1,Part_SG_MAL_Stock_03,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,STOCK,1,1,1,Part_SG_MAL_Stock_04,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,MAGAZINE,1,1,1,Part_SG_MAL_Magazine_01,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,MAGAZINE,1,1,1,Part_SG_MAL_Magazine_02,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,MAGAZINE,1,1,1,Part_SG_MAL_Magazine_03,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,SCOPE,1,1,0.5,Part_SG_MAL_Scope_01,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,SCOPE,1,1,1,Part_SG_MAL_Scope_02,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,SCOPE,1,1,1,Part_SG_MAL_Scope_03,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,SCOPE,1,1,1,Part_SG_MAL_Scope_04,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL,1,1,1,Part_SG_MAL_Elemental_Primary_Corr,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL,1,1,1,Part_SG_MAL_Elemental_Primary_Cryo,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL,1,1,1,Part_SG_MAL_Elemental_Primary_Fire,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL,1,1,1,Part_SG_MAL_Elemental_Primary_Shock,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL,1,1,1,Part_SG_MAL_Elemental_Primary_Radiation,,
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL 2,1,1,1,Part_SG_MAL_Elemental_Secondary_Corr,"Part_SG_MAL_Elemental_Primary_Cryo, Part_SG_MAL_Elemental_Primary_Fire, Part_SG_MAL_Elemental_Primary_Radiation, Part_SG_MAL_Elemental_Primary_Shock",
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL 2,1,1,1,Part_SG_MAL_Elemental_Secondary_Cryo,"Part_SG_MAL_Elemental_Primary_Corr, Part_SG_MAL_Elemental_Primary_Fire, Part_SG_MAL_Elemental_Primary_Radiation, Part_SG_MAL_Elemental_Primary_Shock",
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL 2,1,1,1,Part_SG_MAL_Elemental_Secondary_Fire,"Part_SG_MAL_Elemental_Primary_Corr, Part_SG_MAL_Elemental_Primary_Cryo, Part_SG_MAL_Elemental_Primary_Radiation, Part_SG_MAL_Elemental_Primary_Shock",
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL 2,1,1,1,Part_SG_MAL_Elemental_Secondary_Shock,"Part_SG_MAL_Elemental_Primary_Corr, Part_SG_MAL_Elemental_Primary_Cryo, Part_SG_MAL_Elemental_Primary_Fire, Part_SG_MAL_Elemental_Primary_Radiation",
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,ELEMENTAL 2,1,1,1,Part_SG_MAL_Elemental_Secondary_Radiation,"Part_SG_MAL_Elemental_Primary_Corr, Part_SG_MAL_Elemental_Primary_Cryo, Part_SG_MAL_Elemental_Primary_Fire, Part_SG_MAL_Elemental_Primary_Shock",
Blind Sage,,Named Weapon,Balance_SG_MAL_BlindBandit,MATERIAL,1,1,1,Part_SG_MAL_Material_BlindBandit,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BODY,1,1,1,Part_SM_DAL_Body,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BODY ACCESSORY,2,3,1,Part_SM_DAL_Body_A,Part_SM_DAL_Body,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BODY ACCESSORY,2,3,1,Part_SM_DAL_Body_B,Part_SM_DAL_Body,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BODY ACCESSORY,2,3,1,Part_SM_DAL_Body_C,Part_SM_DAL_Body,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BODY ACCESSORY,2,3,1,None,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,ALIEN BARREL,1,1,1,Part_SM_DAL_Barrel_AshenBeast,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BARREL ACCESSORY,1,1,1,Part_SM_DAL_Barrel_ETech_A,Part_SM_DAL_Barrel_ETech,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BOLT,1,1,1,Part_SM_DAL_Bolt_01,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,BOLT,1,1,1,Part_SM_DAL_Bolt_02,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,RAIL,1,1,1,Part_SM_DAL_Rail_01,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,RAIL,1,1,1,Part_SM_DAL_Rail_02,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,RAIL,1,1,1,Part_SM_DAL_Rail_03,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,RAIL,1,1,1,Part_SM_DAL_Rail_04,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,SCOPE,1,1,1,Part_SM_DAL_Scope_01,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,SCOPE,1,1,1,Part_SM_DAL_Scope_02,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,SCOPE,1,1,1,Part_SM_DAL_Scope_03,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,MAGAZINE,1,1,1,Part_SM_DAL_Mag_01,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,MAGAZINE,1,1,1,Part_SM_DAL_Mag_02,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,MAGAZINE,1,1,1,Part_SM_DAL_Mag_03,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FOREGRIP,1,1,1,Part_SM_DAL_Foregrip_01,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FOREGRIP,1,1,1.15,Part_SM_DAL_Foregrip_02,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FOREGRIP,1,1,1.15,Part_SM_DAL_Foregrip_03,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FOREGRIP,1,1,1,Part_SM_DAL_Foregrip_04,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FOREGRIP,1,1,1,Part_SM_DAL_Foregrip_05,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,GRIP,1,1,1,Part_SM_DAL_Grip_01,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,GRIP,1,1,1,Part_SM_DAL_Grip_02,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,GRIP,1,1,1,Part_SM_DAL_Grip_03,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,STOCK,1,1,0.9,Part_SM_DAL_Stock_01,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,STOCK,1,1,1,Part_SM_DAL_Stock_02,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,STOCK,1,1,1,Part_SM_DAL_Stock_03,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,ELEMENTAL,1,1,0.25,Part_SM_DAL_Ele_Corr,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,ELEMENTAL,1,1,0.25,Part_SM_DAL_Ele_Cryo,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,ELEMENTAL,1,1,0.25,Part_SM_DAL_Ele_Fire,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,ELEMENTAL,1,1,0.25,Part_SM_DAL_Ele_Shock,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,ELEMENTAL,1,1,0.25,Part_SM_DAL_Ele_Radiation,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,MATERIAL,1,1,1,Part_SM_DAL_Mat_AshenBeast,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FIRE SELECTOR,1,1,1,Part_SM_DAL_Auto_Burst,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FIRE SELECTOR,1,1,1,Part_SM_DAL_Auto_Single,,
Blood-Starved Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast,FIRE SELECTOR,1,1,1,Part_SM_DAL_Burst_Single,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BODY,2,2,1,Part_PS_JAK_Body,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BODY,2,2,1,Part_PS_JAK_Speedloader,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BODY ACCESSORY,3,3,1,Part_PS_JAK_Body_A,Part_PS_JAK_Body,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BODY ACCESSORY,3,3,1,Part_PS_JAK_Body_B,Part_PS_JAK_Body,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BODY ACCESSORY,3,3,1,Part_PS_JAK_Body_C,Part_PS_JAK_Body,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BARREL,1,1,1,Part_PS_JAK_Barrel_Rose,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BARREL ACCESSORY,4,4,1,Part_PS_JAK_Barrel_01_A,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BARREL ACCESSORY,4,4,1,Part_PS_JAK_Barrel_01_B,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BARREL ACCESSORY,4,4,1,Part_PS_JAK_Barrel_01_C,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Bloom,,Named Weapon,Balance_PS_JAK_Rose,BARREL ACCESSORY,4,4,1,Part_PS_JAK_Barrel_01_D,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Bloom,,Named Weapon,Balance_PS_JAK_Rose,GRIP,1,1,1,Part_PS_JAK_Grip_01,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,HAMMER,1,1,1,Part_PS_JAK_Hammer_01,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,MAGAZINE,1,1,1,Part_PS_JAK_Mag_02,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,RAIL,1,1,1,Part_PS_JAK_Rail_01,,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,SCOPE,1,1,1,Part_PS_JAK_Scope_01,Part_PS_JAK_Rail_01,
Bloom,,Named Weapon,Balance_PS_JAK_Rose,MATERIAL,1,1,1,Part_PS_JAK_Material_Rose,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,BODY,1,1,1,Part_PS_VLA_Body,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,SLIDE,1,1,1,Part_PS_VLA_Slide_02,Part_PS_VLA_Body,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,SLIDE,1,1,1,Part_PS_VLA_Slide_03,Part_PS_VLA_Body,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,BARREL,1,1,1,Part_PS_VLA_Barrel_BoneShredder,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,BARREL ACCESSORY,2,2,1,Part_PS_VLA_Barrel_02_A,,"Part_PS_VLA_Barrel_01, Part_PS_VLA_Barrel_03, Part_PS_VLA_Barrel_ETech"
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,BARREL ACCESSORY,2,2,1,Part_PS_VLA_Barrel_02_C,,"Part_PS_VLA_Barrel_01, Part_PS_VLA_Barrel_03, Part_PS_VLA_Barrel_ETech"
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,MAGAZINE RECEIVER,1,1,1,Part_PS_VLA_MagType_03,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,CAPS,1,1,1,Part_PS_VLA_SlideCap_01,Part_PS_VLA_Slide_01,"Part_PS_VLA_MagType_01, Part_PS_VLA_MagType_02"
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,CAPS,1,1,1,Part_PS_VLA_SlideCap_03,Part_PS_VLA_Slide_03,"Part_PS_VLA_MagType_01, Part_PS_VLA_MagType_02"
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,MAGAZINE,1,1,1,Part_PS_VLA_Mag_03_A,Part_PS_VLA_MagType_03,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,MAGAZINE,1,1,1,Part_PS_VLA_Mag_03_B,Part_PS_VLA_MagType_03,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,GRIP,1,1,1,Part_PS_VLA_Grip_02,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,STOCK,1,1,1,Part_PS_VLA_GripMod_A,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,RAIL,1,1,1,Part_PS_VLA_Rail_01,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,RAIL,1,1,1,Part_PS_VLA_Rail_02,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,RAIL,1,1,1,Part_PS_VLA_Rail_03,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,SCOPE,1,1,1,Part_PS_VLA_Scope_04,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,ELEMENTAL,1,1,1.8,None,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Corr,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Cryo,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Fire,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Shock,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Radiation,,
Bone Shredder,,Named Weapon,Balance_PS_VLA_BoneShredder,MATERIAL,1,1,1,Part_PS_VLA_Material_BoneShredder,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,BODY,1,1,1,Part_SR_VLA_Body,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,ALIEN BARREL,1,1,1,Part_SR_VLA_Barrel_Boogeyman,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,BARREL ACCESSORY,1,1,1,Part_SR_VLA_Barrel_Mod_Boogeyman,,"Part_SR_VLA_Barrel_01, Part_SR_VLA_Barrel_02"
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,GRIP,1,1,1,Part_SR_VLA_Grip_01,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,GRIP,1,1,1,Part_SR_VLA_Grip_02,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,GRIP,1,1,1,Part_SR_VLA_Grip_03,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,GRIP,1,1,1,Part_SR_VLA_Grip_04,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,GRIP,1,1,1,Part_SR_VLA_Grip_05,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,FOREGRIP,1,1,1,Part_SR_VLA_Foregrip_04,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,FOREGRIP,1,1,1,Part_SR_VLA_Foregrip_01,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,FOREGRIP,1,1,1,Part_SR_VLA_Foregrip_02,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,FOREGRIP,1,1,1,Part_SR_VLA_Foregrip_03,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,FOREGRIP,1,1,1,Part_SR_VLA_Foregrip_05,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,MAGAZINE,1,1,1,Part_SR_VLA_Mag_02,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,MAGAZINE,1,1,1,Part_SR_VLA_Mag_01,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,MAGAZINE,1,1,1,Part_SR_VLA_Mag_03,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,SCOPE,1,1,1,Part_SR_VLA_Scope_03,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,SCOPE,1,1,1,Part_SR_VLA_Scope_02,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,SCOPE,1,1,1,Part_SR_VLA_Scope_01,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,UNDERBARREL TYPE,1,1,1,Part_SR_VLA_Underbarrel_Mod_Boogeyman,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Fire,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Cryo,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Corr,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Shock,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Radiation,,
Boogeyman,,Named Weapon,Balance_VLA_SR_Boogeyman,MATERIAL,1,1,1,Part_SR_VLA_Material_Boogeyman,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,BODY,1,1,1,Part_AR_VLA_Body,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_A,Part_AR_VLA_Body,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_C,Part_AR_VLA_Body,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_D,Part_AR_VLA_Body,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_Sickle,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,BOOM SICKLE,0,1,1,Part_AR_VLA_BoomSickle,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,BOOM SICKLE,0,1,5,None,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP,1,1,1,Part_AR_VLA_Grip_01,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP,1,1,1,Part_AR_VLA_Grip_02,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP,1,1,1,Part_AR_VLA_Grip_03,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP,1,1,0.85,Part_AR_VLA_Grip_06,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP,1,1,0.75,Part_AR_VLA_Grip_05,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP ACCESSORY,1,2,1,Part_AR_VLA_Grip_03_A,Part_AR_VLA_Grip_03,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,GRIP ACCESSORY,1,2,1,Part_AR_VLA_Grip_03_B,Part_AR_VLA_Grip_03,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,FOREGRIP,1,1,1,Part_AR_VLA_Foregrip_01,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,FOREGRIP,1,1,0.85,Part_AR_VLA_Foregrip_02,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_Sickle,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,RAIL,1,1,1,Part_AR_VLA_Rail_01,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,RAIL,1,1,1,Part_AR_VLA_Rail_02,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,RAIL,1,1,1,Part_AR_VLA_Rail_03,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,SCOPE,1,1,1,Part_AR_VLA_Scope_01,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,SCOPE,1,1,1,Part_AR_VLA_Scope_02,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,SCOPE,1,1,1,Part_AR_VLA_Scope_03,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,ELEMENTAL,1,1,0.25,Part_AR_VLA_Ele_Corr,,
Boom Sickle / Sickle,,Named Weapon,Balance_AR_VLA_Sickle,ELEMENTAL,1,1,0.25,Part_AR_VLA_Ele_Cryo,,
