Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Accuracy,,ClassMod_Part_Stat_Primary_Accuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ChargeTime,,ClassMod_Part_Stat_Primary_ChargeTime
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CritDamage,,ClassMod_Part_Stat_Primary_CritDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_FireRate,,ClassMod_Part_Stat_Primary_FireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Handling,,ClassMod_Part_Stat_Primary_Handling
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_MagazineSize,,ClassMod_Part_Stat_Primary_MagazineSize
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ReloadSpeed,,ClassMod_Part_Stat_Primary_ReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_WeaponDamage,,ClassMod_Part_Stat_Primary_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_AssaultRifleDamage,,ClassMod_Part_Stat_Primary_AssaultRifleDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_HeavyDamage,,ClassMod_Part_Stat_Primary_HeavyDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_PistolDamage,,ClassMod_Part_Stat_Primary_PistolDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShotgunDamage,,ClassMod_Part_Stat_Primary_ShotgunDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_SMGDamage,,ClassMod_Part_Stat_Primary_SMGDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_SniperRifleDamage,,ClassMod_Part_Stat_Primary_SniperRifleDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Torgue_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponProjectileSpeed,,ClassMod_Part_Stat_Primary_Torgue_WeaponProjectileSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Torgue_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponDamage,,ClassMod_Part_Stat_Primary_Torgue_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Vladof_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Vladof_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponDamage,,ClassMod_Part_Stat_Primary_Vladof_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponFireRate,,ClassMod_Part_Stat_Primary_Vladof_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponAccuracy,,ClassMod_Part_Stat_Primary_DAHL_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponDamage,,ClassMod_Part_Stat_Primary_DAHL_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponFireRate,,ClassMod_Part_Stat_Primary_DAHL_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_DAHL_WeaponCriticalDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_DAHL_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Maliwan_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponFireRate,,ClassMod_Part_Stat_Primary_Maliwan_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponDamage,,ClassMod_Part_Stat_Primary_Maliwan_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Maliwan_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_Hyperion_WeaponCriticalDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponDamage,,ClassMod_Part_Stat_Primary_Hyperion_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Hyperion_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponFireRate,,ClassMod_Part_Stat_Primary_Hyperion_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_Jakobs_WeaponCriticalDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponDamage,,ClassMod_Part_Stat_Primary_Jakobs_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Jakobs_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Jakobs_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Tediore_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponDamage,,ClassMod_Part_Stat_Primary_Tediore_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Tediore_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponFireRate,,ClassMod_Part_Stat_Primary_Tediore_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CoV_WeaponAccuracy,,ClassMod_Part_Stat_Primary_CoV_WeaponAccuracy
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CoV_WeaponDamage,,ClassMod_Part_Stat_Primary_CoV_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CoV_WeaponFireRate,,ClassMod_Part_Stat_Primary_CoV_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponDamage,,ClassMod_Part_Stat_Primary_ATLAS_WeaponDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponFireRate,,ClassMod_Part_Stat_Primary_ATLAS_WeaponFireRate
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_ATLAS_WeaponReloadSpeed
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Corrosive,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Corrosive
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Cryo,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Cryo
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Fire,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Fire
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Normal,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Normal
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Radiation,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Radiation
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Shock,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Shock
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ActionSkillDamage,,ClassMod_Part_Stat_Primary_ActionSkillDamage
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Refreshment,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Refreshment,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Refreshment,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolHand,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolHand,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolHand,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolHand,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolHand,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DroneDelivery,ClassMod_Part_Operative_Unique_04_Firebrand,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DroneDelivery,ClassMod_Part_Operative_Unique_04_Firebrand,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DroneDelivery,ClassMod_Part_Operative_Unique_04_Firebrand,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DroneDelivery,ClassMod_Part_Operative_Unique_04_Firebrand,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DroneDelivery,ClassMod_Part_Operative_Unique_04_Firebrand,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DuctTape,"ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DuctTape,"ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DuctTape,"ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DuctTape,"ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_DuctTape,"ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolerHeads,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolerHeads,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolerHeads,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolerHeads,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_CoolerHeads,ClassMod_Part_Mod_Operative_02_Ringleader,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ExtraParts,ClassMod_Part_Mod_Operative_07_Ruffian,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ExtraParts,ClassMod_Part_Mod_Operative_07_Ruffian,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ExtraParts,ClassMod_Part_Mod_Operative_07_Ruffian,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_GoodMisfortune,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Operative_Unique_02_Executor",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_GoodMisfortune,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Operative_Unique_02_Executor",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_GoodMisfortune,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Operative_Unique_02_Executor",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_SupersonicMan,ClassMod_Part_Operative_Unique_01_Infiltrator,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_SupersonicMan,ClassMod_Part_Operative_Unique_01_Infiltrator,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_SupersonicMan,ClassMod_Part_Operative_Unique_01_Infiltrator,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ColdBore,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ColdBore,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ColdBore,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ColdBore,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_ColdBore,ClassMod_Part_Mod_Operative_09_Radical,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Donnybrook,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Donnybrook,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Donnybrook,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Donnybrook,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Donnybrook,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_LikeAGhost,ClassMod_Part_Operative_Unique_01_Infiltrator,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_LikeAGhost,ClassMod_Part_Operative_Unique_01_Infiltrator,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_LikeAGhost,ClassMod_Part_Operative_Unique_01_Infiltrator,
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_MultiTasker,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_MultiTasker,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_MultiTasker,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_MultiTasker,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_MultiTasker,"ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Praemunitus,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_04_Anarchist",
Operative - Cold Warrior (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Operative_ColdWarrior,SKILLS,5,5,1,ClassMod_Part_Skill_Operative_Praemunitus,"ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_04_Anarchist",
