Character/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponFireRate,,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponReloadSpeed,,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponDamage,,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage,,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ActionSkillDamage,,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ActionSkillCooldownRate,,ClassMod_Part_Stat_Primary_ActionSkillCooldownRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_HealthMax,,ClassMod_Part_Stat_Primary_HealthMax
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_HealthRegen,,ClassMod_Part_Stat_Primary_HealthRegen
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_MeleeDamage,,ClassMod_Part_Stat_Primary_MeleeDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShieldCapacity,,ClassMod_Part_Stat_Primary_ShieldCapacity
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShieldRegenDelay,,ClassMod_Part_Stat_Primary_ShieldRegenDelay
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShieldRegenRate,,ClassMod_Part_Stat_Primary_ShieldRegenRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_AreaDamage,,ClassMod_Part_Stat_Primary_AreaDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_AreaDamageRadius,,ClassMod_Part_Stat_Primary_AreaDamageRadius
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_GrenadeDamage,,ClassMod_Part_Stat_Primary_GrenadeDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_GrenadeRadius,,ClassMod_Part_Stat_Primary_GrenadeRadius
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_GrenadeAmmo,,ClassMod_Part_Stat_Primary_GrenadeAmmo
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Accuracy,,ClassMod_Part_Stat_Primary_Accuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ChargeTime,,ClassMod_Part_Stat_Primary_ChargeTime
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CritDamage,,ClassMod_Part_Stat_Primary_CritDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_FireRate,,ClassMod_Part_Stat_Primary_FireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Handling,,ClassMod_Part_Stat_Primary_Handling
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_MagazineSize,,ClassMod_Part_Stat_Primary_MagazineSize
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ReloadSpeed,,ClassMod_Part_Stat_Primary_ReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_WeaponDamage,,ClassMod_Part_Stat_Primary_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_AssaultRifleDamage,,ClassMod_Part_Stat_Primary_AssaultRifleDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_HeavyDamage,,ClassMod_Part_Stat_Primary_HeavyDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_PistolDamage,,ClassMod_Part_Stat_Primary_PistolDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShotgunDamage,,ClassMod_Part_Stat_Primary_ShotgunDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_SMGDamage,,ClassMod_Part_Stat_Primary_SMGDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_SniperRifleDamage,,ClassMod_Part_Stat_Primary_SniperRifleDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Torgue_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponProjectileSpeed,,ClassMod_Part_Stat_Primary_Torgue_WeaponProjectileSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Torgue_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Torgue_WeaponDamage,,ClassMod_Part_Stat_Primary_Torgue_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Vladof_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Vladof_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponDamage,,ClassMod_Part_Stat_Primary_Vladof_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Vladof_WeaponFireRate,,ClassMod_Part_Stat_Primary_Vladof_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponAccuracy,,ClassMod_Part_Stat_Primary_DAHL_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponDamage,,ClassMod_Part_Stat_Primary_DAHL_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponFireRate,,ClassMod_Part_Stat_Primary_DAHL_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_DAHL_WeaponCriticalDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_DAHL_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_DAHL_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Maliwan_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponFireRate,,ClassMod_Part_Stat_Primary_Maliwan_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponDamage,,ClassMod_Part_Stat_Primary_Maliwan_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Maliwan_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Maliwan_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_Hyperion_WeaponCriticalDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponDamage,,ClassMod_Part_Stat_Primary_Hyperion_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Hyperion_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Hyperion_WeaponFireRate,,ClassMod_Part_Stat_Primary_Hyperion_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_Jakobs_WeaponCriticalDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponDamage,,ClassMod_Part_Stat_Primary_Jakobs_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Jakobs_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Jakobs_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Jakobs_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_Tediore_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponDamage,,ClassMod_Part_Stat_Primary_Tediore_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponAccuracy,,ClassMod_Part_Stat_Primary_Tediore_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Tediore_WeaponFireRate,,ClassMod_Part_Stat_Primary_Tediore_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CoV_WeaponAccuracy,,ClassMod_Part_Stat_Primary_CoV_WeaponAccuracy
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CoV_WeaponDamage,,ClassMod_Part_Stat_Primary_CoV_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_CoV_WeaponFireRate,,ClassMod_Part_Stat_Primary_CoV_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponCriticalDamage,,ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponDamage,,ClassMod_Part_Stat_Primary_ATLAS_WeaponDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponFireRate,,ClassMod_Part_Stat_Primary_ATLAS_WeaponFireRate
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ATLAS_WeaponReloadSpeed,,ClassMod_Part_Stat_Primary_ATLAS_WeaponReloadSpeed
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Corrosive,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Corrosive
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Cryo,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Cryo
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Fire,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Fire
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Normal,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Normal
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Radiation,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Radiation
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_Elemental_Resistance_Shock,,ClassMod_Part_Stat_Primary_Elemental_Resistance_Shock
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ActionSkillDamage,,ClassMod_Part_Stat_Primary_ActionSkillDamage
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_CarryGrenades,ClassMod_Part_Mod_Gunner_01_Grenadier,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_CarryGrenades,ClassMod_Part_Mod_Gunner_01_Grenadier,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_CarryGrenades,ClassMod_Part_Mod_Gunner_01_Grenadier,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_SomeForTheRoad,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Deadlines,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Deadlines,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_Deadlines,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_StokeTheEmbers,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_StokeTheEmbers,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_StokeTheEmbers,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_ThinRedLine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner - Bloodletter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Gunner_BloodLetter,SKILLS,5,5,1,ClassMod_Part_Skill_Gunner_ThinRedLine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
