Type/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_Accuracy,,Artifact_Part_Stats_Precision
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_ReloadSpeed,,Artifact_Part_Stats_Quickdraw
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_MagazineSize,,"Artifact_Part_Stats_ATLAS, Artifact_Part_Stats_Jakobs1, Artifact_Part_Stats_Loaded, Artifact_Part_Stats_Tediore, Artifact_Part_Stats_Vladof"
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_MaxShieldCapacity,,Artifact_Part_Stats_Stalwart
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeDelay,,
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeRate,,
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_MaxHealth,,Artifact_Part_Stats_Vigorous
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_HealthRegen,,
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_Movespeed,,
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_MeleeDamage,,Artifact_Part_Stats_Ravaging
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutMoveSpeed,,
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutDuration,,Artifact_Part_Stats_Unyielding
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_XPMultiplier,,
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_AreaDamage,,Artifact_Part_Stats_Ravaging
Loaded Dice (dedicated drop only),05/Legendary,InvBalD_Artifact_LoadedDice,SECONDARY,2,2,1,Artifact_Part_Stats_ActionSkillCooldown,,Artifact_Part_Stats_LongLasting
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,LEGENDARY ABILITY,1,1,1,Artifact_Part_Ability_Lunacy,,
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,PRIMARY,1,1,1,Artifact_Part_Stat_Lunacy,,
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_ActionSkillCooldown,,Artifact_Part_Stats_LongLasting
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_AreaDamage,,Artifact_Part_Stats_Ravaging
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_HealthRegen,,
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_Movespeed,,
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_XPMultiplier,,
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveResist,,Artifact_Part_Stats_Durable
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_CryoResist,,Artifact_Part_Stats_Insulated
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_FireResist,,Artifact_Part_Stats_Asbestos
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationResist,,Artifact_Part_Stats_LeadCoated
Lunacy,05/Legendary,InvBalD_Artifact_Lunacy,SECONDARY,2,2,1,Artifact_Part_Stats_ShockResist,,Artifact_Part_Stats_Grounded
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,LEGENDARY ABILITY,1,1,1,Artifact_Part_Ability_MoxxisEndowment,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_RearEnder,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_BloodFrenzy,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_ElectricSlide,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_ElementalOrigin,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_FleshMelter,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_IceSpiker,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_Cauterizer,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_LootExpander,,"Artifact_Part_Rarity_Common, Artifact_Part_Rarity_Uncommon"
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_ShatterRig,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_FastHands,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_LastStand,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_HotDrop,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_MindMelt,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_SparkPlug,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_ToxicRevenger,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_Radiodead,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_Snowdrift,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_CausticCoast,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_FireStone,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_CryoStone,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_CorrosiveStone,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_ShockStone,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_RadiationStone,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_KnifeDrain,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,ABILITY,1,1,1,Artifact_Part_Ability_AtomBalm,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_DeadEye,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Greasy,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Breaching,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_HollowPoint,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_LongRange,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Hulking,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Grenadier,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Precision,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Quickdraw,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Loaded,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Stalwart,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Vigorous,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Asbestos,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Grounded,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Durable,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Insulated,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_LeadCoated,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Lustrous,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Brawler,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_LongLasting,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Unyielding,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Lucky,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Ravaging,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Hasty,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Zappy,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Melty,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Spicy,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Frozen,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,PRIMARY,1,1,1,Artifact_Part_Stats_Contaminated,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_FireDamage_2,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ShockDamage,,Artifact_Part_Stats_Zappy
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveDamage,,Artifact_Part_Stats_Melty
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_CryoDamage_2,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationDamage,,Artifact_Part_Stats_Melty
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_FireResist,,Artifact_Part_Stats_Asbestos
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ShockResist,,Artifact_Part_Stats_Grounded
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveResist,,Artifact_Part_Stats_Durable
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_CryoResist,,Artifact_Part_Stats_Insulated
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationResist,,Artifact_Part_Stats_LeadCoated
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_FireDoTChance,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ShockDoTChance,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveDoTChance,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_CryoEfficiency,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationDoTChance,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_Accuracy,,Artifact_Part_Stats_Precision
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ReloadSpeed,,Artifact_Part_Stats_Quickdraw
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_MagazineSize,,"Artifact_Part_Stats_ATLAS, Artifact_Part_Stats_Jakobs1, Artifact_Part_Stats_Loaded, Artifact_Part_Stats_Tediore, Artifact_Part_Stats_Vladof"
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_MaxShieldCapacity,,Artifact_Part_Stats_Stalwart
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeDelay,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeRate,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_MaxHealth,,Artifact_Part_Stats_Vigorous
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_HealthRegen,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_Movespeed,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_MeleeDamage,,Artifact_Part_Stats_Ravaging
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutMoveSpeed,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutDuration,,Artifact_Part_Stats_Unyielding
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_XPMultiplier,,
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_AreaDamage,,Artifact_Part_Stats_Ravaging
Moxxi's Endowment (dedicated drop only),05/Legendary,InvBalD_Artifact_MoxxisEndowment,SECONDARY,2,2,1,Artifact_Part_Stats_ActionSkillCooldown,,Artifact_Part_Stats_LongLasting
Mysterious Amulet,04/Very Rare,/Game/PatchDLC/Ixora/Gear/Artifacts/_Design/_Unique/MysteriousAmulet/Balance/InvBalD_Artifact_MysteriousAmulet,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Mysterious Amulet,04/Very Rare,/Game/PatchDLC/Ixora/Gear/Artifacts/_Design/_Unique/MysteriousAmulet/Balance/InvBalD_Artifact_MysteriousAmulet,LEGENDARY ABILITY,1,1,1,/Game/PatchDLC/Ixora/Gear/Artifacts/_Design/_Unique/MysteriousAmulet/Artifact_Part_Ability_MysteriousAmulet,,
Mysterious Artifact,04/Very Rare,/Game/PatchDLC/Ixora2/Gear/Artifacts/_Unique/MysteriousAmulet/Balance/InvBalD_Artifact_MysteriousAmulet,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Mysterious Artifact,04/Very Rare,/Game/PatchDLC/Ixora2/Gear/Artifacts/_Unique/MysteriousAmulet/Balance/InvBalD_Artifact_MysteriousAmulet,LEGENDARY ABILITY,1,1,1,/Game/PatchDLC/Ixora2/Gear/Artifacts/_Unique/MysteriousAmulet/Artifact_Part_Ability_MysteriousAmulet,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,LEGENDARY ABILITY,1,1,1,Artifact_Part_Ability_OttoIdol,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_RearEnder,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_BloodFrenzy,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_ElectricSlide,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_ElementalOrigin,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_FleshMelter,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_IceSpiker,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_Cauterizer,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_LootExpander,,"Artifact_Part_Rarity_Common, Artifact_Part_Rarity_Uncommon"
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_ShatterRig,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_FastHands,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_LastStand,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_HotDrop,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_MindMelt,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_SparkPlug,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_ToxicRevenger,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_Radiodead,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_Snowdrift,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_CausticCoast,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_FireStone,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_CryoStone,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_CorrosiveStone,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_ShockStone,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_RadiationStone,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_KnifeDrain,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,ABILITY,1,1,1,Artifact_Part_Ability_AtomBalm,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_DeadEye,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Greasy,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Breaching,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_HollowPoint,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_LongRange,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Hulking,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Grenadier,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Precision,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Quickdraw,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Loaded,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Stalwart,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Vigorous,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Asbestos,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Grounded,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Durable,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Insulated,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_LeadCoated,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Lustrous,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Brawler,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_LongLasting,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Unyielding,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Lucky,,
Otto Idol (dedicated drop only),05/Legendary,InvBalD_Artifact_OttoIdol,PRIMARY,1,1,1,Artifact_Part_Stats_Ravaging,,
