Manufacturer/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Roid,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Roid,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Roid,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Spike,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Spike,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Spike,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_ShieldCharge,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_ShieldCharge,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_ShieldCharge,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_HealthCharge,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_HealthCharge,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_HealthCharge,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,AUGMENT,3,3,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,ELEMENT,1,1,0.1,Shield_Part_Element_Corrosive,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,ELEMENT,1,1,0.1,Shield_Part_Element_Radiation,,
Madcap,Named Shield,InvBalD_Shield_LGD_Madcap,MATERIAL,1,1,1,Shield_Part_Material_Anshin_04_VeryRare,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_04_VeryRare,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,LEGENDARY AUG,1,1,1,Part_Shield_Aug_HYP_BuriedAlive,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,ELEMENT,1,1,1,Shield_Part_Element_Shock,,
Mendel's Multivitamin Shield,Named Shield,InvBalD_Shield_BuriedAlive,MATERIAL,1,1,1,Part_Shield_Mat_HYP_BuriedAlive,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,RARITY,1,1,1,Shield_Part_Rarity_Anshin_05_Legendary,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,LEGENDARY AUG,1,1,1,Part_Shield_Aug_ANS_LGD_Breakup,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Shield_Part_Aug_00_None,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Shield_Part_Aug_00_None,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Part_Shield_Aug_Projected,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,AUGMENT,2,2,1,Part_Shield_Aug_Projected,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,ELEMENT,1,1,1,Shield_Part_Element_Corrosive,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,ELEMENT,1,1,1,Shield_Part_Element_Corrosive,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,ELEMENT,1,1,1,Shield_Part_Element_Shock,,
Messy Breakup,Named Shield,InvBalD_Shield_MessyBreakup,MATERIAL,1,1,1,Part_Shield_Mat_ANS_LGD_Breakup,,
Moxxi's Embrace,Named Shield,InvBalD_Shield_MoxxisEmbrace,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Moxxi's Embrace,Named Shield,InvBalD_Shield_MoxxisEmbrace,RARITY,1,1,1,Shield_Part_Rarity_Anshin_03_Rare,,
Moxxi's Embrace,Named Shield,InvBalD_Shield_MoxxisEmbrace,LEGENDARY AUG,1,1,1,Part_Shield_Aug_MoxxisEmbrace,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Moxxi's Embrace,Named Shield,InvBalD_Shield_MoxxisEmbrace,AUGMENT,1,1,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Moxxi's Embrace,Named Shield,InvBalD_Shield_MoxxisEmbrace,MATERIAL,1,1,1,Part_Shield_Mat_MoxxisEmbrace,,
Mr Caffeine,Named Shield,InvBalD_Shield_PAN_MrCaffeine,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Mr Caffeine,Named Shield,InvBalD_Shield_PAN_MrCaffeine,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_03_Rare,,
Mr Caffeine,Named Shield,InvBalD_Shield_PAN_MrCaffeine,LEGENDARY AUG,1,1,1,Part_Shield_Aug_MrCaffeine,,
Mr Caffeine,Named Shield,InvBalD_Shield_PAN_MrCaffeine,AUGMENT,1,1,1,Shield_Part_Aug_00_None,,
Mr Caffeine,Named Shield,InvBalD_Shield_PAN_MrCaffeine,ELEMENT,1,1,1,Shield_Part_Element_Corrosive,,
Mr Caffeine,Named Shield,InvBalD_Shield_PAN_MrCaffeine,MATERIAL,1,1,1,Shield_Part_Material_Pangolin_03_Rare,,
MSRC Auto-Dispensary,Named Shield,InvBalD_Shield_LGD_Dispensary,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
MSRC Auto-Dispensary,Named Shield,InvBalD_Shield_LGD_Dispensary,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_03_Rare,,
MSRC Auto-Dispensary,Named Shield,InvBalD_Shield_LGD_Dispensary,LEGENDARY AUG,1,1,1,Part_Shield_Aug_HYP_LGD_Dispensary,,
MSRC Auto-Dispensary,Named Shield,InvBalD_Shield_LGD_Dispensary,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
MSRC Auto-Dispensary,Named Shield,InvBalD_Shield_LGD_Dispensary,MATERIAL,1,1,1,Part_Shield_Mat_HYP_LGD_Dispensary,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,RARITY,1,1,1,Shield_Part_Rarity_Anshin_05_Legendary,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,LEGENDARY AUG,1,1,1,Part_Shield_Aug_ANS_LGD_NovaBurner,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_ShieldCharge,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_ShieldCharge,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_ShieldCharge,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_HealthCharge,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_HealthCharge,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_HealthCharge,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,AUGMENT,2,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,ELEMENT,1,1,1,Shield_Part_Element_Fire,,
Nova Berner,Named Shield,InvBalD_Shield_LGD_NovaBurner,MATERIAL,1,1,1,Part_Shield_Mat_ANS_LGD_NovaBurner,,
Old God,Named Shield,InvBalD_Shield_OldGod,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
Old God,Named Shield,InvBalD_Shield_OldGod,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_05_Legendary,,
Old God,Named Shield,InvBalD_Shield_OldGod,LEGENDARY AUG,1,1,1,Part_Shield_Aug_OldGod,,
Old God,Named Shield,InvBalD_Shield_OldGod,AUGMENT,2,3,1,Part_Shield_Aug_Absorb,,
Old God,Named Shield,InvBalD_Shield_OldGod,AUGMENT,2,3,1,Part_Shield_Aug_Absorb,,
Old God,Named Shield,InvBalD_Shield_OldGod,AUGMENT,2,3,1,Part_Shield_Aug_Absorb,,
